MT-ND1	mt-Nd1
SNORD96A	Snord96a
SNORD95	Gm25296
SNORD95	Snord95
RNU6-6P	Gm24486
TIFAB	Tifab
PTPRR	Ptprr
RBMXL2	Rbmxl2
CDX1	Cdx1
ATP6V1G2	Atp6v1g2
CYSRT1	Cysrt1
ANO3	Ano3
FBXL17	Fbxl17
CLNK	Clnk
RNF38	Rnf38
FAS	Fas
RGMA	Rgma
TRIM13	Trim13
C8orf90	Gm6569
MPIG6B	Mpig6b
CHRNA6	Chrna6
ARL15	Arl15
KHDRBS3	Khdrbs3
SUCLA2	Sucla2
IL13	Il13
HDDC3	Hddc3
CHAF1B	Chaf1b
BDP1	Bdp1
SLC25A21	Slc25a21
CFAP61	Cfap61
HELT	Helt
LZTR1	Lztr1
MEPE	Mepe
NMB	Nmb
RNU6-1046P	Gm55959
SLC22A17	Slc22a17
PITX2	Pitx2
SYT9	Syt9
RNU1-35P	Gm23303
NKX6-3	Nkx6-3
CLIC5	Clic5
MIR486-1	Mir486
OR4F6	Or4f6
OR4F15	Or4f15
RNU6-844P	Gm23423
POLR2M	Polr2m
CSNK2A3	Csnk2a1
FANCF	Fancf
MIR208A	Mir208a
MIR208B	Mir208b
CEBPE	Cebpe
ZNF791	Zfp791
TTC6	Ttc6
LVRN	Lvrn
ANK1	Ank1
LHX3	Lhx3
DBX1	Dbx1
SNORD41	Gm25506
TRIR	Trir
LUZP2	Luzp2
TNFAIP8L3	Tnfaip8l3
GOLGA8R	Golga2
JUNB	Junb
QSOX2	Qsox2
RNU6-195P	Gm56147
TIMM29	Timm29
FJX1	Fjx1
CXCL3	Cxcl1
CXCL3	Cxcl3
CXCL3	Cxcl2
OR4C13	Or4c10b
OR4C13	Or4c10
OR4C13	Or4c105
OR4C13	Or4c106
MIR27A	Mir27a
MIR23A	Mir23a
MIR181C	Mir181c
RLN3	Rln3
CCDC187	Ccdc187
C19orf67	1700067K01Rik
DOK7	Dok7
GDF1	Gdf1
RN7SKP204	Gm54931
RNU6-786P	Gm24765
SNORD127	Gm25970
CSN2	Csn2
OR5L2	Or5l13
OR5L2	Or5l14
RNASE10	Rnase10
PRRC2B	Prrc2b
RNASE12	Rnase12
SVIP	Svip
SYNJ2	Synj2
GARIN2	Garin2
TPGS1	Tpgs1
GZMM	Gzmm
OR5D14	Or5d36
OR5D14	Or5d14
GOLGA6C	Golga2
FDCSP	Fdcsp
OR9Q1	Or9q1
IFT27	Ift27
ZNF556	Zfp78
DEFB131A	Defb43
OR4C16	Or4c104
OR4C16	Or4c29
OR4C16	Or4c103
FAM53A	Fam53a
DIAPH1	Diaph1
LYZ	Lyz3
OR10W1	Or10w3
OR10W1	Or10w1
CDKN2D	Cdkn2d
OR4A5	Or4a78
OR4A5	Or4a39
OR4A5	Or4a80
OR4A5	Or4a73
MARCHF1	Marchf1
OR4A8	Or4a78
OR4A8	Or4a39
OR4A8	Or4a80
OR4A8	Or4a73
MIR199A1	Mir199a-1
NAV3	Nav3
GSK3A	Gsk3a
EPSTI1	Epsti1
CCDC179	Ccdc179
OR5I1	Or5i1
OR5W2	Or5w8
OR5W2	Or8w1
USP16	Usp16
RNU1-47P	Gm22826
RNU1-47P	Gm22868
RD3L	Rd3l
AHNAK	Ahnak
MIR203B	Mir203
NEUROG2	Neurog2
AKAP5	Akap5
GRIN1	Grin1
RNU6-1291P	Gm54640
PNP	Pnp2
PNP	Pnp
TMEM271	Tmem271rt
PDE6B	Pde6b
CCN5	Ccn5
RN7SKP148	Gm54577
BTF3	Btf3
SIRPG	Gm5150
SIRPG	Sirpb1b
SIRPG	Sirpb1a
SIRPG	Sirpa
SIRPG	Sirpd
SIRPG	Sirpb1c
MCM5	Mcm5
THSD1	Thsd1
OR5D16	Or5d16
FIBIN	Fibin
MAST4	Mast4
CRNKL1	Crnkl1
OR5L1	Or5l13
OR5L1	Or5l14
RIOX1	Riox1
QPCTL	Qpctl
BCL11B	Bcl11b
MUC15	Muc15
LAMP1	Lamp1
ZNF121	Zfp560
PRSS57	Prss57
RNU6-1316P	Gm25644
NPAS3	Npas3
PLEKHB1	Plekhb1
NIBAN3	Niban3
SNORD79	Gm50452
IL2RA	Il2ra
MAB21L2	Mab21l2
RN7SKP248	Gm56266
RN7SKP248	Gm55435
EREG	Ereg
PNPLA1	Pnpla1
RNU6-1055P	Gm55001
CLRN2	Clrn2
RNF6	Rnf6
POLN	Poln
RNU6-1231P	Gm24204
SLC29A3	Slc29a3
SPIC	Spic
CCDC33	Ccdc33
ZFYVE28	Zfyve28
ALX1	Alx1
FAM170B	Fam170b
SEMA7A	Sema7a
LRRC18	Lrrc18
CCER1	Ccer1
PNLIPRP1	Pnliprp1
KRT1	Krt1
Y_RNA	Gm22199
SPACA1	Spaca1
CHST11	Chst11
CTSZ	Ctsz
H1-5	H1f5
PCDHGB6	Pcdhgb6
TPH2	Tph2
MCTP1	Mctp1
PPP1R11	Ppp1r11
RN7SL1	Rn7s1
MGAT2	Mgat2
DNAAF2	Dnaaf2
SYNM	Synm
PSPC1	Pspc1
TRIM10	Trim10
KRT77	Krt77
TMEM30B	Tmem30b
OR7A5	Or7a36
OR7A5	Or7a42
OR7A5	Or7a38
OR7A5	Or7a40
GRID2	Grid2
B3GLCT	B3glct
RIMS2	Rims2
CAPN12	Capn12
SPRYD7	Spryd7
THAP7	Thap7
ATOH1	Atoh1
CHD2	Chd2
PHOX2B	Phox2b
LGALS7B	Lgals7
MIR342	Mir342
SLC25A29	Slc25a29
CCDC38	Ccdc38
BRD4	Brd4
BEND4	Bend4
PBX2	Pbx2
RASD2	Rasd2
ITGBL1	Itgbl1
HAO1	Hao1
RN7SKP82	Gm54993
GRXCR1	Grxcr1
RNU6-1266P	Gm25810
FGF3	Fgf3
NUTM2B	Nutm2
RPS19BP1	Rps19bp1
RNU6-603P	Gm24631
CCSER1	Ccser1
TUBB2B	Tubb2b
ATP9A	Atp9a
PNLIP	Pnlip
SLC22A23	Slc22a23
MIR345	Mir345
SLC25A47	Slc25a47
ALG10	Alg10b
LY6H	Ly6h
HSD17B3	Hsd17b3
MICALL1	Micall1
PNLIPRP2	Pnliprp2
DDI1	Ddi1
SERPINA2	Serpina1f
SCART1	Scart2
YY1	Yy1
TYR	Tyr
PLXNC1	Plxnc1
ADRA2C	Adra2c
SMIM43	Smim43
DUSP4	Dusp4
HNF4A	Hnf4a
MMP8	Mmp8
NKX2-3	Nkx2-3
HOMEZ	Homez
HEY1	Hey1
RNU2-72P	Gm25007
NKX6-2	Nkx6-2
PELI2	Peli2
N4BP2L2	N4bp2l2
CFAP46	Cfap46
GDF9	Gdf9
CXXC4	Cxxc4
ZDHHC11	Zdhhc11
ANKRD37	Ankrd37
NAALAD2	Naalad2
RNU6-1160P	Gm24737
ZNF367	Zfp367
RBX1	Rbx1
OR4K5	Or4k5
IL25	Il25
SPATA31C1	Spata31
SPINK4	Spink4
CATSPERB	Catsperb
PCDHB2	Pcdhb2
BAG1	Bag1
PCDHB3	Pcdhb3
PCDHB4	Pcdhb7
PCDHB4	Pcdhb5
PCDHB4	Pcdhb9
PCDHB5	Pcdhb4
PCDHB5	Pcdhb10
PCDHB5	Pcdhb8
PCDHB5	Pcdhb12
PCDHB5	Pcdhb11
PCDHB5	Pcdhb6
TEAD3	Tead3
UBE2L3	Ube2l3
PCDHB6	Pcdhb13
TMEM221	Tmem221
PCDHB7	Pcdhb15
PCDHB16	Pcdhb17
PCDHB9	Pcdhb18
NXNL1	Nxnl1
PCDHB10	Pcdhb18
PCDHB11	Pcdhb19
RIC8B	Ric8b
DEFA5	Defa37
DEFA5	Defa32
DEFA5	Defa25
DEFA5	Defa36
DEFA5	Defa3
DEFA5	Defa30
DEFA5	Defa33
DEFA5	Defa22
DEFA5	Defa31
DEFA5	Defa39
DEFA5	Defa24
DEFA5	Defa2
DEFA5	Defa38
DEFA5	Defa26
DEFA5	Defa41
DEFA5	Defa29
DEFA5	Defa40
DEFA5	Defa17
DEFA5	Defa21
DEFA5	Defa20
DEFA5	AY761185
DEFA5	Defa35
DEFA5	Defa28
DEFA5	Defa43
DEFA5	Defa23
DEFA5	Defa34
DEFA5	Defa5
DEFA5	Defa42
PCDHB12	Pcdhb19
ACER1	Acer1
PCDHB13	Pcdhb16
PCDHB14	Pcdhb20
OPRK1	Oprk1
MGAT3	Mgat3
PCDHB15	Pcdhb22
TAF7	Taf7
SLC25A41	Slc25a41
LRRC9	Lrrc9
SLC25A2	Slc25a2
PKD2L2	Pkd2l2
FRMD4A	Frmd4a
FBXO7	Fbxo7
MYC	Myc
PTTG2	Pttg1
TULP1	Tulp1
ACSBG2	Acsbg2
STIM2	Stim2
DNAJC3	Dnajc3
MMP27	Mmp27
SLC25A32	Slc25a32
ODF2	Odf2
ARHGAP42	Arhgap42
RN7SKP21	Gm54357
DEGS2	Degs2
F2RL2	F2rl2
EIF5	Eif5
CFAP54	Cfap54
UBOX5	Ubox5
F2R	F2r
SOX17	Sox17
F2RL1	F2rl1
RP1	Rp1
MIF	Mif
SHISAL2B	Shisal2b
CDH26	Cdh26
CWC27	Cwc27
CENPM	Cenpm
HEPHL1	Hephl1
DZIP1	Dzip1
FAXC	Faxc
KCNQ3	Kcnq3
SLC25A27	Slc25a27
MMP9	Mmp9
MYF5	Myf5
TDRD6	Tdrd6
ADAMTS6	Adamts6
GABRB3	Gabrb3
CHD6	Chd6
SLC25A1	Slc25a1
H1-3	H1f3
H4C6	H4c17
KCTD9	Kctd9
DACT1	Dact1
ECT2L	Ect2l
ASCL1	Ascl1
DSCAML1	Dscaml1
POLR2I	Polr2i
BACE2	Bace2
ABTB3	Abtb3
RNU6-1195P	Gm25698
DIO3	Dio3
GAPT	Gapt
OR4E1	Or4e5
OR4E1	Or4e1
MDGA2	Mdga2
RNF24	Rnf24
WDR62	Wdr62
MRFAP1L2	Mrfap1
WNT8A	Wnt8a
CSN3	Csn3
PSD3	Psd3
HCRTR2	Hcrtr2
FAM90A26	Fam90a1b
FAM90A26	Fam90a1a
GK3	Gk
FREM3	Frem3
OOEP	Ooep
FOXO4	Foxo4
ARL14EPL	Arl14epl
CTXN3	Ctxn3
CACNB2	Cacnb2
FAM217A	Fam217a
RNU2-14P	Gm26256
GYPE	Gypa
SPINK6	Spink6
RAD51B	Rad51b
ARHGAP40	Arhgap40
C20orf96	6820408C15Rik
MARCOL	Marcol
POLG	Polg
SPINK13	Spink13
GYPA	Gypa
NPEPL1	Npepl1
GPRC6A	Gprc6a
NUDT11	Nudt10
NUDT11	Nudt11
SPINK14	Spink14
CDX2	Cdx2
TSLP	Tslp
TUBGCP3	Tubgcp3
SMC1B	Smc1b
FAM170A	Fam170a
TMEM132D	Tmem132d
BACH1	Bach1
RFX6	Rfx6
MROH2B	Mroh2b
OR2A4	Or2a7
TBX3	Tbx3
CTAGE9	Mia2
LENG1	Leng1
PIERCE2	Pierce2
RNASE9	Rnase9
GOLGA8N	Golga2
PRR14L	Prr14l
RNU6-1307P	Gm56206
ARHGEF18	Arhgef18
CRISP1	Crisp4
SVOP	Svop
XKR4	Xkr4
SNRPB2	Snrpb2
SNORA1B	Gm22620
SMIM47	Gm15517
DEFB4B	Defb4
DEFB4B	Defb3
SNRPD2	Snrpd2
VPS13C	Vps13c
SPAG11B	Spag11b
KCNJ15	Kcnj15
OR10H2	Or10h1
OR10H2	Or10h5
OR10H2	Or10h1b
GFY	Gfy
DEFB113	Defb18
SLC17A6	Slc17a6
OR10H3	Or10h28
OR7E24	Or7e174
OR7E24	Or7e176
OR7E24	Or7e177
OR7E24	Or7e175
OR7E24	Or7e173
DEFB110	Defb41
OR1I1	Or1i2
OR10H1	Or10h1
OR10H1	Or10h5
OR10H1	Or10h1b
OR7A10	Or7a36
OR7A10	Or7a42
OR7A10	Or7a38
OR7A10	Or7a40
PTCHD4	Ptchd4
CIMAP1D	Cimap1d
FOXG1	Foxg1
ADGRB3	Adgrb3
SYCP3	Gm21861
SYCP3	Gm28961
SYCP3	Gm21858
SYCP3	Gm29564
SYCP3	1700013H16Rik
SYCP3	Gm21258
SYCP3	Gm21095
SYCP3	Gm10147
SYCP3	Gm773
SYCP3	Gm20814
SYCP3	Gm20870
SYCP3	Gm20894
SYCP3	Sycp3
SYCP3	Gm57478
SYCP3	Gm35134
SYCP3	Gm30737
SYCP3	Gm28490
SYCP3	Gm21294
SYCP3	Gm10487
SYCP3	Gm20896
SYCP3	Gm29276
SYCP3	Gm20929
SYCP3	Gm28510
SYCP3	Gm14632
SYCP3	Gm21760
SYCP3	Gm29866
SYCP3	Gm21209
SYCP3	Sly
SYCP3	Gm28919
SYCP3	Gm4297
SYCP3	Gm20736
SYCP3	Gm31571
SYCP3	Gm5168
SYCP3	Gm20824
SYCP3	Gm28897
SYCP3	Gm21117
SYCP3	Gm14819
SYCP3	Gm10096
SYCP3	Gm29554
SYCP3	Gm20837
SYCP3	Gm21650
SYCP3	Gm10488
SYCP3	Gm2030
SYCP3	Gm21173
SYCP3	Gm21366
SYCP3	Gm16405
SYCP3	Gm28553
SYCP3	Xlr
SYCP3	Gm1993
SYCP3	Gm20835
SYCP3	Gm20869
SYCP3	Gm21256
SYCP3	Gm21518
SYCP3	Gm21477
SYCP3	Gm5935
SYCP3	Gm21865
SYCP3	Gm21488
SYCP3	Gm16430
SYCP3	Gm20838
SYCP3	Gm20820
SYCP3	Gm20903
SYCP3	Gm28998
SYCP3	Gm20890
SYCP3	Gm21094
SYCP3	Gm28102
SYCP3	Gm28891
SYCP3	Gm28827
SYCP3	Gm20792
SYCP3	Gm5169
SYCP3	Gm29110
SYCP3	Gm20937
SYCP3	Slxl1
SYCP3	Gm20897
SYCP3	Gm5934
SYCP3	Gm20905
SYCP3	Gm4836
SYCP3	Gm20920
SYCP3	Gm14525
SYCP3	Gm20883
SYCP3	Gm20843
SYCP3	Gm21317
SYCP3	Gm21739
SYCP3	Gm21627
SYCP3	Gm20931
SYCP3	3830403N18Rik
SYCP3	Gm6121
SYCP3	Gm20888
SYCP3	Gm20850
SYCP3	Gm10486
SYCP3	Gm20855
SYCP3	Gm28576
SYCP3	Gm21409
SYCP3	Gm21497
SYCP3	Gm20911
SYCP3	Gm20817
SYCP3	Gm20916
SYCP3	Gm29582
SYCP3	Gm10058
SYCP3	Gm2012
SYCP3	Gm20908
SYCP3	Gm21996
SYCP3	Gm28870
SYCP3	Slx
SYCP3	Gm10230
SYCP3	Gm20906
OR4Q3	Or4q3
ZNF442	Zfp961
NOVA1	Nova1
TENM4	Tenm4
ZNF799	Zfp961
TENM2	Tenm2
Y_RNA	Gm56181
ZNF443	Zfp961
ZDHHC8	Zdhhc8
DEFB130B	Defb47
OR5V1	Or5v1
OR5V1	Or5v1b
OR12D3	Or12d17
FAM135B	Fam135b
RFK	Rfk
B3GALT4	B3galt4
WDR46	Wdr46
UBASH3B	Ubash3b
MIR371A	Mir293
MIR371A	Mir292
MIR372	Mir291b
MIR372	Mir294
RNU6-275P	Gm54812
RNU6-837P	Gm22476
RNU6-837P	Gm26133
PRKCG	Prkcg
TRBV20OR9-2	Trbv20
PLPP6	Plpp6
RNU6-333P	Gm25186
RNU6-333P	Gm24149
RNU6-400P	Gm22969
RNU6-871P	Gm23185
RNU4-20P	Gm22717
RNU1-83P	Gm23249
RNU6-769P	Gm26061
RNU6-769P	Gm23981
RNU6-238P	Gm26131
CENPP	Cenpp
MIR331	Mir331
FAM3B	Fam3b
TMEM225	Tmem225
RNU5E-5P	Gm23102
OR1N1	Or1n1
OR1N1	Or1n1b
RNU6-477P	Gm22069
OR1N2	Or1n2
INSYN2B	Insyn2b
RNU6-101P	Gm22557
RNY1P16	Gm26329
PRKAA1	Prkaa1
OR5C1	Or5c1
RNU6-1188P	Gm24892
RNU6-1188P	Gm24035
KIRREL3	Kirrel3
RN7SKP11	Gm55779
CNTNAP3C	Cntnap3
SMIM40	Smim40
SMIM40	Smim40-ps
BARHL1	Barhl1
OR14J1	Or14j1
MIR30B	Mir30b
MIR30D	Mir30d
RN7SKP235	Gm55494
RN7SKP235	Gm54935
GSDMC	Gsdmc2
GSDMC	Gsdmc4
GSDMC	Gsdmc
GSDMC	Gsdmc3
SYNGAP1	Syngap1
CACNA2D4	Cacna2d4
JAKMIP1	Jakmip1
PHF21B	Phf21b
MRPS26	Mrps26
POU5F1B	Pou5f1
CACNG7	Cacng7
RNU6-842P	Gm24928
DTD2	Dtd2
ZHX3	Zhx3
SNORD72	Snord72
C8orf48	AI429214
GPR33	Gpr33
CECR2	Cecr2
CDKL3	Cdkl3
PANX3	Panx3
CACNG8	Cacng8
CLIC6	Clic6
DEFA6	Defa37
DEFA6	Defa32
DEFA6	Defa25
DEFA6	Defa36
DEFA6	Defa3
DEFA6	Defa30
DEFA6	Defa33
DEFA6	Defa22
DEFA6	Defa31
DEFA6	Defa39
DEFA6	Defa24
DEFA6	Defa2
DEFA6	Defa38
DEFA6	Defa26
DEFA6	Defa41
DEFA6	Defa29
DEFA6	Defa40
DEFA6	Defa17
DEFA6	Defa21
DEFA6	Defa20
DEFA6	AY761185
DEFA6	Defa35
DEFA6	Defa28
DEFA6	Defa43
DEFA6	Defa23
DEFA6	Defa34
DEFA6	Defa5
DEFA6	Defa42
DEFA4	Defa37
DEFA4	Defa32
DEFA4	Defa25
DEFA4	Defa36
DEFA4	Defa3
DEFA4	Defa30
DEFA4	Defa33
DEFA4	Defa22
DEFA4	Defa31
DEFA4	Defa39
DEFA4	Defa24
DEFA4	Defa2
DEFA4	Defa38
DEFA4	Defa26
DEFA4	Defa41
DEFA4	Defa29
DEFA4	Defa40
DEFA4	Defa17
DEFA4	Defa21
DEFA4	Defa20
DEFA4	AY761185
DEFA4	Defa35
DEFA4	Defa28
DEFA4	Defa43
DEFA4	Defa23
DEFA4	Defa34
DEFA4	Defa5
DEFA4	Defa42
RN7SL240P	Gm25687
RN7SL240P	Gm24812
PTCH1	Ptch1
FSCB	Fscb
RNU6-544P	Gm55126
MIR708	Mir708
RN7SKP53	Gm54631
RN7SKP53	Gm55992
DEFB109B	Defb48
DEFB108C	Defb22
DEFB105B	Defb12
DEFB105B	Defb35
IFNAR2	Ifnar2
RNU4-23P	Gm25104
RNU6-321P	Gm23656
CINP	Cinp
MIR326	Mir326
SNORD15A	Snord15a
SNORD15B	Snord15b
CLDN23	Cldn23
MFHAS1	Mfhas1
SREBF2	Srebf2
MS4A14	Ms4a14
TOMM34	Tomm34
RNU6-682P	Gm22753
PPP1R3B	Ppp1r3b
CDKN2AIPNL	Cdkn2aipnl
RNU6-526P	Gm54928
MIR124-1	Mir124a-1
IL12B	Il12b
RNU6-684P	Gm55765
IGHA1	Igha
RNU6-729P	Gm25137
PRSS51	Prss51
PRSS55	Prss55
RP1L1	Rp1l1
MS4A5	Ms4a5
TIMD4	Timd4
TEKTIP1	Tektip1
C8orf74	4930578I06Rik
ZNF700	Zfp961
CTCFL	Ctcfl
POU2F3	Pou2f3
SOX7	Sox7
ZNF763	Zfp78
GARIN3	Garin3
XKR6	Xkr6
MIR598	Mir598
DEFB109D	Defb48
HIGD2A	Higd2a
PROP1	Prop1
ZNF20	Zfp78
GMCL2	Gmcl1
LANCL3	Lancl3
GPX3	Gpx3
7SK	Gm54750
ARC	Arc
CATSPERZ	Catsperz
SLC36A3	Slc36a3
POLR1G	Polr1g
OR1M1	Or1m1
OR7G1	Or7g31
OR7G1	Or7g25
OR7G1	Or7g17
OR7G1	Or7g34
OR7G3	Or7g12
OR7G3	Or7g19
MIR221	Mir221
MIR222	Mir222
MAP1A	Map1a
OR7D4	Or7d10
OR7D4	Or7d9
OR7D4	Or7d11
SLC36A2	Slc36a2
OR7A17	Or7a36
OR7A17	Or7a42
OR7A17	Or7a38
OR7A17	Or7a40
NKX3-2	Nkx3-2
BRF2	Brf2
DIAPH2	Diaph2
F2RL3	F2rl3
MTNR1A	Mtnr1a
PTGDR	Ptgdr
SLC22A12	Slc22a12
RPP25	Rpp25
SHISA7	Shisa7
RNY1P14	Gm24045
RNY1P14	Gm55767
RNY1P14	Gm56480
RNY1P14	Gm26124
RNY1P14	Gm26438
RNY1P14	Gm24203
RNY1P14	Gm23921
RNY1P14	Gm26456
GOLGA6D	Golga2
RNU6-310P	Gm24198
GRIK2	Grik2
PTGER2	Ptger2
PNMA8C	Pnma8c
C19orf85	Gm36210
THSD8	Gm49661
GJD2	Gjd2
MEX3D	Mex3d
CERS1	Cers1
SLC10A4	Slc10a4-ps
GPR176	Gpr176
ZAR1	Zar1
ANKRD31	Ankrd31
HAUS3	Haus3
NANOGP8	Nanog
GANC	Ganc
LGALS7	Lgals7
ATXN1	Atxn1
KCNA7	Kcna7
LMTK3	Lmtk3
SV2C	Sv2c
ATP5PF	Atp5pf
RN7SKP231	Gm55320
MIR192	Mir192
GPHA2	Gpha2
TCIM	Tcim
FAM90A3	Fam90a1b
FAM90A3	Fam90a1a
FAM90A15	Fam90a1b
FAM90A15	Fam90a1a
FAM90A13	Fam90a1b
FAM90A13	Fam90a1a
FAM90A5	Fam90a1b
FAM90A5	Fam90a1a
FAM90A11	Fam90a1b
FAM90A11	Fam90a1a
FAM90A12	Fam90a1b
FAM90A12	Fam90a1a
FAM90A20	Fam90a1b
FAM90A20	Fam90a1a
BATF2	Batf2
FAM90A24	Fam90a1b
FAM90A24	Fam90a1a
ZNF439	Zfp78
SLC25A31	Slc25a31
ADGRB1	Adgrb1
ZNF551	Zfp551
OR52R1	Or52r1c
OR52R1	Or52r1b
OR52R1	Or52r1
OR51G1	Or51g1
OR52J3	Or52j3
RNU6-583P	Gm22335
OR52E2	Or52e2
CCND3	Ccnd3
PGRMC2	Pgrmc2
ZNF154	Zfy2
ZNF154	Zfy1
IQGAP2	Iqgap2
PDLIM3	Pdlim3
RNU6-902P	Gm55634
KLK9	Klk9
HBE1	Hbb-y
KLK13	Klk13
OR51B4	Or51b4
OR51B6	Or51b6b
OR51B6	Or51b6
OR51Q1	Or51q1
OR51Q1	Or51q1c
OR52D1	Or52d1
UBQLN3	Ubqln3
DEFB136	Defb42
UBQLNL	Ubqlnl
DEFB134	Defb22
OR52B6	Or52b6
OR56B1	Or56b1
OR56B1	Or56b1b
LRTM2	Lrtm2
OR52E6	Or52e8
OR52E6	Or52e8b
MRGPRG	Mrgprg
MRGPRE	Mrgpre
RASA3	Rasa3
DTX4	Dtx4
IGLON5	Iglon5
KLRG1	Klrg1
RNF39	Rnf39
CLDND2	Cldnd2
FAM241A	Fam241a
NKX6-1	Nkx6-1
OR2J1	Or2j3
WNT7A	Wnt7a
OR2H1	Or2h1
OR2H1	Or2h2
OR2H1	Or2h2c
OR2H1	Or2h1b
OR2H1	Or2h2b
WDFY3	Wdfy3
C19orf84	Gm38999
RN7SKP216	Gm55407
RNU6-879P	Gm22055
SIGLECL1	Siglecl1
INHBC	Inhbc
OR2J2	Or2j3
OR10C1	Or10c1
NKRF	Nkrf
GATD1	Gatd1
MARCHF9	Marchf9
CHL1	Chl1
EEF1AKMT3	Eef1akmt3
NSUN6	Nsun6
TARM1	Tarm1
LILRA4	Pirb
LILRA4	Lilra6
LILRA4	Pira12
LILRA4	Pira13
LILRA4	Lilra5
LILRA4	Pira1
LILRA4	Pira2
RNU6-713P	Gm24378
ZC3H7B	Zc3h7b
C12orf50	1700017N19Rik
NMBR	Nmbr
BTN1A1	Btn1a1
LENG9	Leng9
KCNC3	Kcnc3
RTL8B	Rtl8a
RTL8B	Rtl8b
RTL8B	Rtl8c
RNU6-469P	Gm25886
RNU6-469P	Gm55756
VPS36	Vps36
RTL8C	Rtl8a
RTL8C	Rtl8b
RTL8C	Rtl8c
AK9	Ak9
MYBL2	Mybl2
PCDH15	Pcdh15
RTL8A	Rtl8a
RTL8A	Rtl8b
RTL8A	Rtl8c
IL31	Il31
C9orf152	D630039A03Rik
SPIB	Spib
TXNDC8	Txndc8
GNG5B	Gng5c
B3GNT4	B3gnt4
CRMP1	Crmp1
MAGEC3	Magea13
MAGEC1	Magea13
SNORA53	Gm24119
IKBIP	Ikbip
ADAM18	Adam18
SNORA52	Gm54463
SNORA52	Snora52
RANBP6	Ranbp6
SHROOM2	Shroom2
OR1B1	Or1b1
C11orf52	2310030G06Rik
EMC10	Emc10
TIMM8B	Timm8b
KCNMB4	Kcnmb4
TAAR1	Taar1
GPR6	Gpr6
CAPN3	Capn3
RNU4-70P	Gm56237
KCNQ5	Kcnq5
AVPR1A	Avpr1a
ZFC3H1	Zfc3h1
CLDN34	Cldn34c4
CLDN34	Cldn34c2
CLDN34	Cldn34d
CLDN34	Cldn34c1
CLDN34	Cldn34b3
CLDN34	Cldn34c6
CLDN34	Cldn34c3
CLDN34	Cldn34c5
CLDN34	Cldn34b2
CLDN34	Cldn34b1
CLDN34	Cldn34b4
CLDN34	Cldn34a
PLET1	Plet1
SNORA47	Snora47
SATL1	Satl1
RNU6-1025P	Gm24086
MIS18A	Mis18a
MUC6	Muc6
MRPL40	Mrpl40
TRPM3	Trpm3
PDE8B	Pde8b
C21orf58	2610028H24Rik
TREX2	Trex2
GTSE1	Gtse1
B3GNT8	B3gnt8
CATSPERD	Catsperd
PRR22	Prr22
ADAM2	Adam2
RNU6-399P	Gm25549
C3orf20	4930590J08Rik
MIRLET7I	Mirlet7i
VMAC	Vmac
RNU6-95P	Gm22663
RNU6-95P	Gm24887
MIR675	Mir675
SNORD37	Snord37
OR4C46	Or4c10b
OR4C46	Or4c10
OR4C46	Or4c105
OR4C46	Or4c106
PLCZ1	Plcz1
H4C11	H4c6
RADX	Radx
TMPRSS11F	Tmprss11f
OR52L1	Or52l1
NFIX	Nfix
OR56B4	Or56b35
OR56B4	Or56b34
RNU6-861P	Gm22321
PDE10A	Pde10a
OR8A1	Or8a1
OR8A1	Or8a1b
DERL3	Derl3
GUCY1A2	Gucy1a2
TMPRSS11E	Tmprss11e
CD40LG	Cd40lg
RNU6-1285P	Gm25755
FGF2	Fgf2
LSS	Lss
MTRF1	Mtrf1
HIC2	Hic2
COX8A	Cox8a
RNU1-61P	Gm55957
RNU6-972P	Gm25039
SNORD61	Snord61
RNU6-72P	Gm23428
PHOX2A	Phox2a
TADA2B	Tada2b
LAMA2	Lama2
EFHB	Efhb
POLR2F	Polr2f
RN7SKP36	Gm54519
PSAPL1	Psapl1
GATA5	Gata5
CAPZA3	Capza3
SNORA54	Gm23297
EPYC	Epyc
RN7SKP50	Gm55200
GRIA2	Gria2
FREY1	Frey1
ASXL1	Asxl1
RNU6-600P	Gm23035
FAM76B	Fam76b
WNT10B	Wnt10b
PP2D1	Pp2d1
RNU6-940P	Gm25518
DDN	Ddn
SDF2L1	Sdf2l1
DHH	Dhh
INTS8	Ints8
CRIPTO3	Cripto
EFNB1	Efnb1
RNU6-781P	Gm24185
RNU6-781P	Gm23901
SYN2	Syn2
MIR200C	Mir200c
SCARNA12	Gm23547
SCO2	Sco2
FGF23	Fgf23
SLC9A7	Slc9a7
GDF11	Gdf11
JOSD1	Josd1
CCDC85B	Ccdc85b
C11orf68	AI837181
DRAP1	Drap1
ACRBP	Acrbp
PEG3	Peg3
DGCR6	Dgcr6
MBNL3	Mbnl3
OTP	Otp
RCAN2	Rcan2
CST6	Cst6
SPINK5	Spink5
CATSPER1	Catsper1
CCN6	Ccn6
CDC45	Cdc45
SDR9C7	Sdr9c7
CNIH2	Cnih2
GZF1	Gzf1
SLC22A13	Slc22a13
SLC22A13	Slc22a13b
RNU6-1203P	Gm22975
GTF2H3	Gtf2h3
TMEM151A	Tmem151a
CD248	Cd248
FKBP1A	Fkbp1a
RNU1-84P	Gm25589
PACS1	Pacs1
PRL	Prl2c1
PRL	Prl2c5
PRL	Prl7d1
PRL	Prl6a1
PRL	Prl8a1
PRL	Prl8a9
PRL	Prl7a1
PRL	Prl2a1
PRL	Prl3b1
