fam162a	Fam162b
slc43a2b	Slc43a2
prpf3	Prpf3
fhip1ab	Fhip1a
pdzd11	Pdzd11
capn9	Capn9
cbx5	Cbx5
kctd1	Kctd1
zc3h10	Zc3h10
ptchd1	Ptchd1
vmo1b	Vmo1
cfap251	Cfap251
trpm4b3	Trpm4
cnksr2b	Cnksr2
dock4	Dock4
sez6l	Sez6l
lrfn1	Lrfn1
brd7	Brd7
b4galt7	B4galt7
vamp8	Vamp8
rpl29	Rpl27rt
rpl29	Rpl29
pigo	Pigo
BLTP2	Bltp2
nkd3	Nkd2
znf653	Zfp653
nfatc4	Nfatc4
ammecr1	Ammecr1
cdc73	Cdc73
hpgd	Hpgd
pmfbp1	Pmfbp1
sri	Sri
sugt1	Sugt1
cuedc2	Cuedc2
ptgdsb.1	Ptgds
ccnt2b	Ccnt2
czib	Czib
guca1ab.1	Guca1a
nat8	Nat8f3
nat8	Nat8
nat8	Nat8f1
nat8	Nat8f6
nat8	Nat8f4
nat8	Nat8f2
nat8	Nat8f5
nat8	Nat8f7
ptafr	Ptafr
fgd5b	Fgd5
mvb12a	Mvb12a
rpf2	Rpf2
exoc1l	Exoc1l
rpl39	Rpl39
polr2g	Polr2g
her1	Hes7
zpld1a	Zpld1
pbdc1	Pbdc1
bcs1l	Bcs1l
smad6b	Smad6
otol1a	Otol1
apold1b	Apold1
vps33b	Vps33b
zgc:112982	Bclaf3
u2af2a	U2af2
vps35	Vps35
hspa8b	Hspa8
sypl2b	Sypl2
irf7	Irf7
ube2e3	Ube2e3
mdh1ab	Mdh1
fn1a	Fn1
zgc:123295	Prss29
zgc:123295	Prss28
zgc:123295	Tpsb2
zgc:123295	Tpsab1
zgc:123295	Tpsg1
cct3	Cct3
isoc2	Isoc2a
isoc2	Isoc2b
osbpl2a	Osbpl2
alcama	Alcam
col8a2	Col8a2
rnf113a	Rnf113a1
rnf113a	Rnf113a2
fam149a	Fam149a
tusc2a	Tusc2
fam20a	Fam20a
ctdspla	Ctdspl
iqcd	Iqcd
znf408	Zfp408
p4hb	P4hb
fam167ab	Fam167a
cnn2	Cnn2
osgep	Osgep
gja10b	Gja10
polr3h	Polr3h
nrip1a	Nrip1
hp1bp3	Hp1bp3
galnt9	Galnt9
smad4b	Smad4
maza	Maz
prpf4	Prpf4
znf384a	Zfp384
dnah5l	Dnah8
ptp4a2b	Ptp4a2
popdc3	Popdc3
lzts3b	Lzts3
ablim3	Ablim3
dtx3lb.2	Dtx3l
gak	Gak
slc8a1b	Slc8a1
aldh3b4	Aldh3a1
aldh3b4	Aldh3b1
hdc	Hdc
cln8	Cln8
nup93	Nup93
lysmd1	Lysmd1
dnajc11b	Dnajc11
trappc14	Trappc14
zgc:158482	Slc27a5
smc1a	Smc1a
si:dkey-1d7.3	Tmem132b
si:dkey-1d7.3	Tmem132a
crygn2	Crygn
hecw2a	Hecw2
depdc1a	Depdc1a
creld1a	Creld1
rxfp2b	Rxfp2
agpat5	Agpat5
mybpc1	Mybpc1
trpc6b	Trpc6
ifi44a7	Ifi44l
ifi44a7	Ifi44
plekho2	Plekho2
antkmt	Antkmt
arhgef6	Arhgef6
grid2ipa	Grid2ip
si:ch73-334d15.1	Ugt2a3
si:ch73-334d15.1	Ugt1a6a
si:ch73-334d15.1	Ugt1a6b
si:ch73-334d15.1	Ugt1a2
si:ch73-334d15.1	Ugt1a5
si:ch73-334d15.1	Ugt1a8
si:ch73-334d15.1	Ugt1a7c
si:ch73-334d15.1	Ugt1a10
si:ch73-334d15.1	Ugt1a9
fut9a	Fut9
znf366	Zfp366
klhl41a	Klhl41
ldb3b	Ldb3
slc12a6	Slc12a6
vwf	Vwf
ppip5k2	Ppip5k2
syvn1	Syvn1
tmem132e	Tmem132e
plppr4b	Plppr4
pnp5a	Pnp2
pnp5a	Pnp
ak2	Ak2
h1l1	H1f4
h1l1	H1f3
fn1b	Fn1
rad21a	Rad21
map3k14b	Map3k14
tnnc1b	Tnnc1
clxn	Clxn
snap91b	Snap91
ufsp1	Ufsp1
swt1	Swt1
slc25a3b	Slc25a3
pfkfb2b	Pfkfb2
bicc1a	Bicc1
acy1	Acy1
pals2b	Pals2
greb1	Greb1
fosaa	Batf2
polr2j	Polr2j
tmem129	Tmem129
ccka	Cck
dnase2b	Dnase2b
pard3ba	Pard3b
nfyba	Nfyb
drosha	Drosha
foxn1	Foxn1
pik3r5	Pik3r5
kif17	Kif17
actr8	Actr8
CEP15	Cep15
star	Star
plekhg5a	Plekhg5
eva1bb	Eva1b
supt6h	Supt6
ddost	Ddost
neurl1b	Neurl1b
gsr	Gsr
sox19b	Sry
sox19b	Sox15
sox19b	Sox12
si:ch211-284e20.8	Hrg
si:ch211-284e20.8	Fetub
lygl2	Lyg1
lygl2	Lyg2
amd1	Amd1
amd1	Amd2
tmem50a	Tmem50a
ap4e1	Ap4e1
ccm2	Ccm2
reep3b	Reep3
cryba1a	Cryba1
TMEM8B	Tmem8b
exoc3l4	Exoc3l4
ERGIC2	Ergic2
snx6	Snx6
mc4r	Mc4r
srsf3b	Srsf3
lsm7	Lsm7
pag1	Pag1
ppp1r10	Ppp1r10
tmod1	Tmod1
plekhb2	Plekhb2
sult1st7	Sult1e1
sult1st7	Sult1a1
sult1st7	Sult2a8
sult1st7	Sult2a1
sult1st7	Sult2a2
sult1st7	Sult2a3
sult1st7	Sult2a4
sult1st7	Sult2a5
sult1st7	Sult2a6
sult1st7	Sult2a7
fam163aa	Fam163a
sgip1a	Sgip1
perm1b	Perm1
kiz	Kiz
agr2	Agr2
dgkg	Dgkg
hnrnpl2	Hnrnpl
il2rb	Il2rb
tox4b	Tox4
samsn1a	Samsn1
foxo1a	Foxo1
stx12l	Stx12
pygma	Pygm
uncx4.1	Uncx
plcg2	Plcg2
hhip	Hhip
klhl13	Klhl13
klhl13	Klhl9
dock9b	Dock9
epb41l4a	Epb41l4a
ubl7a	Ubl7
antxr1c	Antxrl
antxr1c	Gm30083
si:ch211-133n4.7	Clec4f
map7d1a	Map7d1
vldlr	Vldlr
cdk10	Cdk10
cnot4b	Cnot4
grid2ipb	Grid2ip
scg3	Scg3
megf10	Megf10
adka	Adk
mnx1	Mnx1
nlgn2a	Nlgn2
rbp1.2	Rbp1
susd1	Susd1
plpbp	Plpbp
acta1a	Acta1
ssrp1a	Ssrp1
fzd10	Fzd10
mycbpap	Mycbpap
arvcfb	Arvcf
sts	Sts
vangl1	Vangl1
egln1a	Egln1
scoca	Scoc
cacna1g	Cacna1g
ints10	Ints10
fbxo6.2	Fbxo44
fggy	Fggy
sema3c	Sema3c
wnk2	Wnk2
slc40a1	Slc40a1
calua	Calu
ldha	Ldha
hsd3b1	Hsd3b8
hsd3b1	Hsd3b9
hsd3b1	Hsd3b5
hsd3b1	Hsd3b3
hsd3b1	Hsd3b6
hsd3b1	Hsd3b4
hsd3b1	Hsd3b2
hsd3b1	Hsd3b1
ppp2cab	Ppp2ca
disc1	Disc1
opa3	Opa3
lmo4b	Lmo4
noxo1b	Noxo1
hnrnpa0a	Hnrnpa3
c7b	C7
psmc3	Psmc3
lrrc4.2	Lrrc4
glmna	Glmn
cnot10	Cnot10
map7d2b	Map7d2
snx9b	Snx9
sys1	Sys1
slc17a6b	Slc17a6
f3a	F3
mxra8a	Mxra8
brca2	Brca2
ttc16	Ttc16
si:dkey-21p1.3	Col7a1
rab25a	Rab25
rhbdf1b	Rhbdf1
nos1apa	Nos1ap
caln2	Caln1
tbx21	Tbx21
adrb2a	Adrb2
rec8a	Rec8
trpv4	Trpv4
si:dkey-1c7.1	Fcamr
lyz	Lyzl1
snrnp200	Snrnp200
ccdc93	Ccdc93
unc5ca	Unc5c
hm13	H13
ska3	Ska3
tex264a	Tex264
rasa3	Rasa3
sult1st9	Sult1e1
sult1st9	Sult1a1
sult1st9	Sult2a8
sult1st9	Sult2a1
sult1st9	Sult2a2
sult1st9	Sult2a3
sult1st9	Sult2a4
sult1st9	Sult2a5
sult1st9	Sult2a6
sult1st9	Sult2a7
hsd17b14	Hsd17b14
ms4a17a.7	Ms4a18
ms4a17a.7	Ms4a10
ms4a17a.7	Ms4a14
ms4a17a.7	Ms4a6d
ms4a17a.7	Ms4a6c
ms4a17a.7	Ms4a6b
ms4a17a.7	Ms4a1
ms4a17a.7	Ms4a2
ms4a17a.7	Ms4a13
ms4a17a.7	Ms4a15
ms4a17a.7	Ms4a5
ms4a17a.7	Ms4a7
ms4a17a.7	Ms4a19
ms4a17a.7	Ms4a20
tha1	Tha1
gna15.2	Gna11
gna15.2	Gnat3
gna15.2	Gna15
slc9a7	Slc9a7
cbln13	Cbln3
ddx4	Ddx4
tnnt3b	Tnnt3
prkn	Prkn
akr1b1.2	Akr1b1
six4a	Six4
six4a	Six5
mon1bb	Mon1b
stt3b	Stt3b
rnaseh1	Rnaseh1
rgs19	Rgs19
pfkma	Pfkm
emc9	Emc9
coq8ab	Coq8a
cacna1ea	Cacna1e
apc	Apc
xpnpep1	Xpnpep1
suco	Suco
cbln7	Cbln3
btg3	Btg3
ufsp2	Ufsp2
msl1a	Msl1
eapp	Eapp
mchr1a	Mchr1
atp2a3	Atp2a3
si:ch211-207c7.2	Gna11
si:ch211-207c7.2	Gnat3
si:ch211-207c7.2	Gna15
si:ch211-261a10.5	Kcnk7
dip2bb	Dip2b
usp25	Usp25
impg1b	Impg1
paplnb	Papln
C9H2orf69	1700066M21Rik
gca	Gca
zgc:101663	Mgat4f
zgc:101663	Mgat4d
zgc:101663	Mgat4e
hivep1	Hivep1
naa15b	Naa15
si:dkey-193c22.1	Aadacl3
si:dkey-193c22.1	Aadacl2
si:dkey-193c22.1	Aadacl2fm2
si:dkey-193c22.1	Aadacl2fm1
si:dkey-193c22.1	Aadacl4fm5
si:dkey-193c22.1	AAdacl4fm3
si:dkey-193c22.1	Aadacl4fm4
si:dkey-193c22.1	Aadacl4
si:dkey-193c22.1	Aadacl4fm1
mpnd	Mpnd
lars2	Lars2
gapvd1	Gapvd1
tnfaip2a	Tnfaip2
gtf3ab	Gtf3a
rasgrp2	Rasgrp2
mcph1	Mcph1
mfsd2aa	Mfsd2a
anp32e	Anp32e
oxtra	Oxtr
dennd2c	Dennd2c
e4f1	E4f1
b3galt8	B3galnt1
b3galt8	B3galt5
b3galt8	B3gnt6
zmynd11	Zmynd11
taf1	Taf1
ttll10	Ttll10
opn4a	Opn4
myot	Myot
jam3a	Jam3
FLRT2	Flrt2
ccdc85al	Ccdc85a
allc	Allc
fbxo6.3	Fbxo44
jade2	Jade2
bdp1	Bdp1
nacc1b	Nacc1
pprc1	Pprc1
b3glcta	B3glct
adgrl2a	Adgrl2
mmadhcb	Mmadhc
qars1	Qars1
smim24	Smim24
akap1a	Akap1
kif26ba	Kif26b
ddx19b	Ddx19b
ddx19b	Ddx19a
ahr1a	Ahr
ampd2a	Ampd2
mfap4.6	Mfap4
nudt4b	Nudt4
gpr37b	Gpr37
eif3k	Eif3k
smpx	Smpx
tmem115	Tmem115
kbtbd3	Kbtbd3
ajuba	Ajuba
rsl24d1	Rsl24d1
bcas2	Bcas2
galnt11	Galntl5
zfyve9b	Zfyve9
slc43a1a	Slc43a1
kcnh6a	Hcn3
kcnh6a	Kcnh3
prr11	Prr11
gdf2	Gdf2
aldh9a1b	Aldh3a1
aldh9a1b	Aldh1b1
aldh9a1b	Aldh3b1
aldh9a1b	Aldh9a1
zc3h7ba	Zc3h7b
clcf1	Clcf1
piwil1	Piwil1
agbl2	Agbl2
lap3	Lap3
esyt2a	Esyt2
tmem179bb	Tmem179b
rbp2b	Rbp2
myh9a	Myh9
ddx1	Ddx1
bysl	Bysl
cldne	Cldn3
kifap3a	Kifap3
usp2a	Usp2
foxb2	Foxb2
zcchc17	Zcchc17
pdcd10b	Pdcd10
bmpr1ab	Bmpr1a
madd	Madd
pom121	Pom121
pom121	Pom121l12
pom121	Pom121l2
c6.2	C6
loxhd1b	Loxhd1
wdr95	Wdr95
pfkfb4a	Pfkfb4
dusp13a	Dusp13b
cldn23.2	Cldn23
lrp1ab	Lrp1
urod	Urod
cldn23.1	Cldn23
ube2q1	Ube2q2
ube2q1	Ube2q2l
ube2q1	AA414768
kcnip1b	Kcnip1
pard6gb	Pard6g
b3gnt9	B3gnt9
st6gal1	St6gal1
si:ch211-223p8.8	Dusp13a
tbc1d10c	Tbc1d10c
peak1	Peak1
zgc:110425	H1f6
dstyk	Dstyk
ctnnd2b	Ctnnd2
sike1	Sike1
ptx3b	Ptx3
uqcc2	Uqcc2
mybpc2b	Mybpc2
spon1a	Spon1
nfixb	Nfix
slc24a3	Slc24a3
pop5	Pop5
mapk6	Mapk6
dusp19b	Dusp19
slc31a1	Slc31a1
htra2-8	Htra2
gpat4	Gpat4
ivns1abpb	Ivns1abp
trmt2b	Trmt2b
clec16a	Clec16a
abhd14a	Abhd14a
gpank1	Gpank1
asb12b	Asb12
kcnip4b	Kcnip4
trappc6b	Trappc6b
trim8b	Trim8
HTRA2	Htra2
pld5	Pld5
dnajc2	Dnajc2
efemp2b	Efemp2
tmem39b	Tmem39b
sugct	Sugct
atp1a3a	Atp13a5
atp1a3a	Atp2b2
atp1a3a	Atp13a4
atp1a3a	Atp1a4
atp1a3a	Atp2c2
wwtr1	Wwtr1
tenm2a	Tenm2
ndufaf5	Ndufaf5
usp10	Usp10
znf532	Zfp532
adrb3b	Adrb3
hyal2b	Hyal2
nifk	Nifk
dnmbp	Dnmbp
rab15	Rab15
msantd1	Msantd1
rad51b	Rad51b
dpm3	Dpm3
slc6a17	Slc6a17
myt1a	Myt1
gdpd4b	Gdpd4
ephx2	Ephx2
lman2	Lman2
nvl	Nvl
igf1ra	Igf1r
mmp17a	Mmp17
acin1b	Acin1
bcl6aa	Bcl6
eda	Eda
hpn	Hpn
znf503	Zfp503
dip2ca	Dip2c
zgc:154006	Ell3
zgc:154006	Ocel1
foxn4	Foxn4
arhgef9b	Arhgef9
glod4	Glod4
marveld2l	Ell3
marveld2l	Ocel1
pik3ap1	Pik3ap1
ccdc43	Ccdc43
lmnb1	Lmnb1
lect2.3	Lect2
esf1	Esf1
znf526	Zfp526
acadsb	Acadsb
fyna	Fyn
mecp2	Mecp2
id1	Id1
mrps12	Mrps12
zranb3	Zranb3
arhgap11a	Arhgap11a
onecut2	Onecut2
sirt7	Sirt7
zftraf1	Zftraf1
si:ch73-173p19.1	Fbxl19
arglu1b	Arglu1
hao2	Hao2
tent4b	Tent4b
ccdc85a	Ccdc85a
ankrd33bb	Ankrd33b
stard3nl	Stard3nl
oip5	Oip5
lrmda	Lrmda
efna1a	Efna1
gpm6ab	Gpm6a
bcl7a	Bcl7a
adcy7	Adcy7
srprb	Inhca
b4galt1	B4galt1
kalrna	Kalrn
srgn	Srgn
zbtb8os	Zbtb8os
nalf2	Nalf2
kmt2e	Kmt2e
sh2d1ab	Sh2d1a
top2b	Top2b
man2a2	Man2a2
nkx2.3	Nkx2-3
pgap2	Pgap2
lrp12	Lrp12
phf20l1	Phf20l1
pth1r	Pth1r
gale	Gale
cmtm7	Cmtm7
rbm17	Rbm17
fem1c	Fem1c
rars2	Rars2
slx4	Slx4
ppil2	Ppil2
col12a1a	Col12a1
mcrip2	Mcrip2
mier1a	Mier1
mfap4.1	Mfap4
mcrs1	Mcrs1
foxq1b	Foxq1
gde1	Gde1
rimbp2b	Rimbp2
ankar	Ankar
wnt8b	Wnt8b
scarb1	Scarb1
trip6	Trip6
fech	Fech
atp1a1a.2	Atp1a1
cbx4	Cbx4
rfesd	Rfesd
pld2	Pld2
zgc:77439	Fmo6
zgc:77439	Gm4846
zgc:77439	Gm4847
SLC9B2	Slc9b1
SLC9B2	Slc9b2
mfap4.9	Mfap4
ssbp2a	Ssbp2
tmed9	Tmed9
irf3	Irf3
usp45	Usp45
top1b	Top1
casp3b	Casp3
blvra	Blvra
foxl1	Foxl1
nampt1	Nampt
neu4	Neu4
psma3	Psma3
si:ch211-1f22.14	Cd22
ubc	Ubc
il13ra2	Il13ra2
cbln6	Cbln3
tcp11l1	Tcp11l1
kcnt1b	Kcnt1
si:dkeyp-69c1.7	Thy1
gpr173	Gpr173
zic6	Zxdb
zic6	Zxdc
cdk16	Cdk16
si:dkey-187j14.4	Septin14
zgc:172075	Septin14
cxcl11.6	Cxcl9
eef1g	Eef1g
ano5b	Ano5
abcd3a	Abcd3
pth1a	Pth
cyp27a1.1	Cyp27a1
snrpe	Snrpe
adra2c	Adra2c
lin7b	Lin7b
cisd1	Cisd1
dkk3b	Dkk3
tm2d3	Tm2d3
col6a4b	Col6a6
si:dkey-4p15.5	Zpld2
camsap1a	Camsap1
impact	Impact
psd3l	Psd3
phf8	Phf8
tjp1b	Tjp1
olfml3b	Olfml3
smurf2	Smurf2
rcor3	Rcor3
fdxacb1	Fdxacb1
rplp0	Rplp0
loxl3a	Loxl3
hoxd11a	Hoxd11
ttll9	Ttll9
sptbn4b	Sptbn4
alkbh4	Alkbh4
psmc3ip	Psmc3ip
pdzd2	Pdzd2
plk2b	Plk2
zgc:153968	Prss29
zgc:153968	Prss28
zgc:153968	Tpsb2
zgc:153968	Tpsab1
zgc:153968	Tpsg1
slc38a10	Slc38a10
col4a1	Col4a1
crkl	Crkl
slc52a2	Slc52a2
sdk2b	Sdk2
stambpl1	Stambpl1
tspan1	Tspan1
sdf2l1	Sdf2l1
alkbh5	Alkbh5
slc7a8a	Slc7a8
tln2a	Tln2
psmd3	Psmd3
yod1	Yod1
ece2b	Ece2
fam49ba	Cyrib
sars2	Sars2
atp8a1	Atp8a1
si:ch211-212c13.8	Pzp
si:ch211-212c13.8	Mug1
si:ch211-212c13.8	Gm7298
si:ch211-212c13.8	Mug2
si:ch211-212c13.8	A2ml1
inpp5b	Inpp5b
bloc1s1	Bloc1s1
snrnp70	Snrnp70
rreb1b	Rreb1
sla1a	Sla
gtpbp1l	Gtpbp1
tbc1d17	Tbc1d17
kdm6bb	Kdm6b
caprin2	Caprin2
hhatlb	Hhatl
si:ch211-103f14.3	Zpld2
nudc	Nudc
grxcr1a	Grxcr1
gabra6a	Gabra6
CACNA2D1	Cacna2d1
tbc1d2b	Tbc1d2b
dnmt3bb.2	Dnmt3l
mocs3	Mocs3
ppa2	Ppa2
hipk1a	Hipk1
zdhhc8b	Zdhhc8
ipmka	Ipmk
thtpa	Thtpa
tubg1	Tubg1
zgc:162255	BC004004
dmxl2	Dmxl2
rnf145a	Rnf145
slc13a3	Slc13a3
isoc1	Isoc1
nrn1b	Nrn1
morc3b	Morc4
tbx3a	Tbx3
xpc	Xpc
slc16a10	Slc16a10
gjd2b	Gjd2
ccndx	Ccnd3
znf865	Zfp865
elavl2	Elavl2
ube2j1	Ube2j1
asrgl1	Asrgl1
si:ch73-55i23.1	Pla2g4c
ak3	Ak3
mturn	Mturn
arhgef18b	Arhgef18
ccdc146	Ccdc146
myoz3a	Myoz3
cul1a	Cul1
ash2l	Ash2l
slc37a1	Slc37a1
slc44a2	Slc44a2
cadpsa	Cadps
cxcl32b.1	Ccl21e
cxcl32b.1	Ccl21d
cxcl32b.1	Ccl7
cxcl32b.1	Ccl21b
cxcl32b.1	Ccl12
cxcl32b.1	Ccl21a
cxcl32b.1	Ccl19
cxcl32b.1	Ccl8
cxcl32b.1	Ccl2
cxcl32b.1	Xcl1
cxcl32b.1	Ccl11
cxcl32b.1	Cx3cl1
cxcl32b.1	Ccl21f
cyp26c1	Cyp26c1
tex261	Tex261
pigx	Pigx
zgc:56095	Ftl1-ps1
zgc:56095	Ftl1
zgc:56095	Ftmt
zgc:56095	Ftdc1
hscb	Hscb
ugt5b4	Ugt2a3
ugt5b4	Ugt1a6a
ugt5b4	Ugt1a6b
ugt5b4	Ugt1a2
ugt5b4	Ugt1a5
ugt5b4	Ugt1a8
ugt5b4	Ugt1a7c
ugt5b4	Ugt1a10
ugt5b4	Ugt1a9
ugt5b4	Ugt2a2
ugt5b4	Ugt2a1
nr0b2b	Nr0b2
ANKRD66	Ankrd66
rps21	Rps21
tmem163a	Tmem163
plek	Plek
myripb	Myrip
myripb	Mobp
tgfbr2b	Tgfbr2
slit3	Slit3
si:ch211-125e6.12	Reg1
si:ch211-125e6.12	Reg2
slc27a6	Slc27a6
abcf1	Abcf1
rgs4	Rgs4
cenpo	Cenpo
espl1	Espl1
atp6ap1la	Atp6ap1l
paqr6	Paqr6
ufc1	Ufc1
cxxc5a	Cxxc5
sh3d19	Sh3d19
pomcb	Pomc
rab7a	Rab7
htra3a	Htra3
st6galnac5a	St6galnac5
wrnip1	Wrnip1
kbtbd13a	Kbtbd13
hmces	Hmces
xirp1	Xirp1
nucb1	Nucb1
efhb	Efhb
prom1a	Prom1
cdh24a	Cdh24
dcaf15	Dcaf15
tada3l	Tada3
sccpdha.1	Sccpdh
map3k7	Map3k7
nop2	Nop2
gmpr	Gmpr
tbc1d23	Tbc1d23
tulp1a	Tulp1
dnajc16l	Dnajc16
aqp8a.2	Aqp5
aqp8a.2	Aqp6
lrrc17	Lrrc17
lats2	Lats2
fuca1.2	Fuca1
plaua	Prss45
ndufs2	Ndufs2
elp3	Elp3
gne	Gne
srpk3	Srpk3
arpc5a	Arpc5
plcd4b	Plcd4
col6a4a	Col6a6
tubgcp5	Tubgcp5
slc12a3	Slc12a3
ovch2	Ovch2
rbm33a	Rbm33
dnah7	Dnah7c
dnah7	Dnah7a
dnah7	Dnah7b
btbd2a	Btbd2
C9H3orf70	2510009E07Rik
gaa2	Mgam2-ps
rbfox3b	Rbfox3
ano2b	Ano2
traip	Traip
tasor2	Tasor2
baz1a	Baz1a
lsm1	Lsm1
borcs6	Borcs6
dtd1	Dtd1
gmpr2	Gmpr2
mbd3a	Mbd3
mbd3a	Mbd3l2
mbd3a	Mbd3l1
exd1	Exd1
sspn	Sspn
dop1a	Dop1a
gosr1	Gosr1
abcc10	Abcc10
adora3a.1	Adora3
actc2	Actc1
rrbp1a	Rrbp1
xpot	Xpot
ppp3r1a	Ppp3r1
nhsl1b	Nhsl1
nrde2	Nrde2
il2rga	Il2rg
il2rga	Il27ra
cdh13	Cdh13
pcnx2	Pcnx2
ical1	Ica1l
slc46a1	Slc46a1
cope	Cope
ch25h	Ch25h
map3k2	Map3k2
atrn	Atrn
mylk4a	Mylk4
orc6	Orc6
commd8	Commd8
pthlha	Pthlh
dgcr2	Dgcr2
irs2b	Irs2
PLEKHH3	Plekhh3
prdm2b	Prdm2
cln6b	Cln6
ciarta	Ciart
apex1	Apex1
ppil4	Ppil4
trpm7	Trpm7
tpi1a	Tpi1
itga2.3	Itga2
cpz	Cpz
fezf2	Fezf2
sult1st3	Sult1e1
sult1st3	Sult1a1
sult1st3	Sult2a8
sult1st3	Sult2a1
sult1st3	Sult2a2
sult1st3	Sult2a3
sult1st3	Sult2a4
sult1st3	Sult2a5
sult1st3	Sult2a6
sult1st3	Sult2a7
edn3b	Edn3
cep19	Cep19
aqp7	Aqp7
mrps18b	Mrps18b
syngap1a	Syngap1
ushbp1	Ushbp1
thsd1	Thsd1
lgi3	Lgi3
pdlim5a	Pdlim5
hexa	Hexa
mdp1	Mdp1
slc46a3	Slc46a3
cnrip1b	Cnrip1
gpx1b	Gpx3
rock2b	Rock2
washc4	Washc4
st6galnac3	St6galnac3
dbpa	Dbp
arhgap27	Arhgap27
ugt5b1	Ugt2a3
ugt5b1	Ugt1a6a
ugt5b1	Ugt1a6b
ugt5b1	Ugt1a2
ugt5b1	Ugt1a5
ugt5b1	Ugt1a8
ugt5b1	Ugt1a7c
ugt5b1	Ugt1a10
ugt5b1	Ugt1a9
ugt5b1	Ugt2a2
ugt5b1	Ugt2a1
nalcn	Nalcn
elfn1b	Elfn1
ugt5b5	Ugt2a3
ugt5b5	Ugt1a6a
ugt5b5	Ugt1a6b
ugt5b5	Ugt1a2
ugt5b5	Ugt1a5
ugt5b5	Ugt1a8
ugt5b5	Ugt1a7c
ugt5b5	Ugt1a10
ugt5b5	Ugt1a9
ugt5b5	Ugt2a2
ugt5b5	Ugt2a1
mmp11b	Mmp11
clrn2	Clrn2
asb13a.1	Asb13
cel.2	Cel
ifit10	Ifit3
ifit10	Ifit1
ifit10	Ifit1bl2
ifit10	Ifit3b
ifit10	Ifit2
ifit10	Ifit1bl1
col14a1a	Col14a1
ifit11	Ifit3
ifit11	Ifit1
ifit11	Ifit1bl2
ifit11	Ifit3b
ifit11	Ifit2
ifit11	Ifit1bl1
trmt5	Trmt5
eed	Eed
vps36	Vps36
gpr37l1a	Gpr37l1
dpf2	Dpf2
ap2m1b	Ap2m1
far1	Far1
rab3c	Rab3c
klf7b	Klf7
asb12a	Asb12
si:dkey-30c15.12	Cdh1
qdprb.3	Qdpr
vps50	Vps50
ccr6a	Ccr6
egln1b	Egln1
zwilch	Zwilch
egln1b	Egln1
gigyf1b	Gigyf1
anapc11	Anapc11
col9a3	Col9a3
gars1	Gars1
bmpr1ba	Bmpr1b
dvl1b	Dvl1
bahcc1b	Bahcc1
nfatc1	Nfatc1
cdc37l1	Cdc37l1
si:dkey-202c14.3	Fbxw26
si:dkey-202c14.3	Fbxw16
si:dkey-202c14.3	Fbxw19
si:dkey-202c14.3	Fbxw22
si:dkey-202c14.3	Fbxw28
si:dkey-202c14.3	Fbxw14
si:dkey-202c14.3	Fbxw20
si:dkey-202c14.3	Fbxw27
si:dkey-202c14.3	Fbxw15
si:dkey-202c14.3	Fbxw25
si:dkey-202c14.3	Fbxw24
si:dkey-202c14.3	Fbxw21
si:dkey-202c14.3	Fbxw13
si:dkey-202c14.3	Fbxw18
pcnx1	Pcnx1
lef1	Lef1
znf142	Zfp142
chek2	Chek2
sptb	Sptb
apba2a	Apba2
mir199-3a	Mir199a-2
alg14	Alg14
arhgef10lb	Arhgef10l
pabpc4	Pabpc4
pacsin1b	Pacsin1
gabrr3a	Gabrr3
bhlhe41	Bhlhe41
creb1b	Creb1
exoc1	Exoc1
myo1ea	Myo1e
dnm3a	Dnm2
grin2da	Grin2d
npy1r	Npy1r
synpra	Synpr
uqcrfs1	Uqcrfs1
chrna7a	Chrna7
ap1s3b	Ap1s3
bola3	Bola3
pdzk1ip1	Pdzk1ip1
arhgap1	Arhgap1
zp3.2	Zp3
tmem54a	Tmem54
42sp43	Zfp324
vstm2b	Vstm2b
gng5	Gng5
gng5	Gng5c
brwd1	Brwd1
sult1st2	Sult1e1
sult1st2	Sult1a1
sult1st2	Sult2a8
sult1st2	Sult2a1
sult1st2	Sult2a2
sult1st2	Sult2a3
sult1st2	Sult2a4
sult1st2	Sult2a5
sult1st2	Sult2a6
sult1st2	Sult2a7
upf3a	Upf3a
cep43	Cep43
il12a	Il12a
otx1	Otx1
map1sb	Map1s
tlcd4a	Tlcd4
tgm2b	Tgm2
shha	Shh
dffa	Dffa
pla2g4aa	Pla2g4a
sting1	Sting1
farp2	Farp2
si:dkeyp-84f3.5	Zbtb45
pfdn5	Pfdn5
gsta.1	Gsta1
gsta.1	Gsta2
gsta.1	Gsta5
gsta.1	Gsta13
pigk	Pigk
prdm4	Prdm4
pak2b	Pak2
ppp2r5eb	Ppp2r5e
ccnyl1	Ccnyl1
usp8	Usp8
ttc17	Ttc17
pomgnt1	Pomgnt1
mapre1a	Mapre1
asphd1	Asphd1
spata17	Spata17
flt1	Flt1
dcn	Dcn
tefb	Tef
nrg2a	Nrg2
grapb	Grap
septin2	Septin2
mtus2a	Mtus2
atxn7	Atxn7
rbms2b	Rbms2
ypel2b	Ypel2
plekha2	Plekha2
si:ch73-56d11.3	Ms4a18
si:ch73-56d11.3	Ms4a10
si:ch73-56d11.3	Ms4a14
si:ch73-56d11.3	Ms4a6d
si:ch73-56d11.3	Ms4a6c
si:ch73-56d11.3	Ms4a6b
si:ch73-56d11.3	Ms4a1
si:ch73-56d11.3	Ms4a2
si:ch73-56d11.3	Ms4a13
